source.message,dataset,timestamp,$workers.truncated,$workers.event.request.url,$workers.event.request.method,$workers.event.request.path,$workers.outcome,$workers.scriptName,$workers.eventType,$workers.executionModel,$workers.scriptVersion.id,$workers.requestId,$metadata.id,$metadata.requestId,$metadata.trigger,$metadata.service,$metadata.message,$metadata.account,$metadata.type,$metadata.fingerprint,$metadata.origin,$metadata.messageTemplate,$metadata.startTime,$metadata.endTime,$metadata.now
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/unread-count,cloudflare-workers,2026-04-02T23:11:53.795Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/unread-count,GET,/api/unread-count,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6383e93a8aa78a,01KN87FBE3GQ95E7224FB633TS,9e6383e93a8aa78a,GET /api/unread-count,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/unread-count,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/unread-count,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/profiles,cloudflare-workers,2026-04-02T23:11:53.789Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/profiles,GET,/api/profiles,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6383e92a89a78a,01KN87FBE3GQ95E7224FB633TV,9e6383e92a89a78a,GET /api/profiles,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/profiles,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/profiles,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/visits,cloudflare-workers,2026-04-02T23:11:53.788Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/visits,GET,/api/visits,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6383e92a87a78a,01KN87FBE3GQ95E7224FB633TT,9e6383e92a87a78a,GET /api/visits,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/visits,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/visits,undefined,undefined,undefined
"[route-metrics] {""windowMs"":702878,""requestCount"":19,""routes"":[{""method"":""GET"",""route"":""/api/messages/:userId"",""count"":18,""avgMs"":1813,""maxMs"":1898,""statusCounts"":{""200"":18}},{""method"":""GET"",""route"":""/api/app/bootstrap"",""count"":1,""avgMs"":310,""maxMs"":310,""statusCounts"":{""200"":1}}]}",cloudflare-workers,2026-04-02T23:11:51.226Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,GET,/api/app/bootstrap,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6383d72818a78a,01KN87F8XTEGK534VRYF3ZMA3H,9e6383d72818a78a,GET /api/app/bootstrap,mansion-deseo-api-production,"[route-metrics] {""windowMs"":702878,""requestCount"":19,""routes"":[{""method"":""GET"",""route"":""/api/messages/:userId"",""count"":18,""avgMs"":1813,""maxMs"":1898,""statusCounts"":{""200"":18}},{""method"":""GET"",""route"":""/api/app/bootstrap"",""count"":1,""avgMs"":310,""maxMs"":310,""statusCounts"":{""200"":1}}]}",f251d9341172cd4fa210cc7a0308adc6,cf-worker,b736bad4064d7d407ec5325526018f20,fetch,"[route-metrics] {""windowMs"":702878,""requestCount"":19,""routes"":[{""method"":""GET"",""route"":""/api/messages/:userId"",""count"":18,""avgMs"":1813,""maxMs"":1898,""statusCounts"":{""200"":18}},{""method"":""GET"",""route"":""/api/app/bootstrap"",""count"":1,""avgMs"":310,""maxMs"":310,""statusCounts"":{""200"":1}}]}",undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,cloudflare-workers,2026-04-02T23:11:50.916Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,GET,/api/app/bootstrap,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6383d72818a78a,01KN87F8M4S7DSEKEGS04PSYHA,9e6383d72818a78a,GET /api/app/bootstrap,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,undefined,undefined,undefined
websocket:message,cloudflare-workers,2026-04-02T23:10:55.918Z,false,,,,ok,mansion-deseo-api-production,websocket,durableObject,85ef149b-3cc8-40c2-bcef-c52918c758d5,IRJI73RCZH0KHQ4X,01KN87M20JYPR2PPFG620ZSE83,IRJI73RCZH0KHQ4X,mansion-deseo-api-production,mansion-deseo-api-production,websocket:message,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,websocket,websocket:message,undefined,undefined,undefined
"[route-metrics] {""windowMs"":120431,""requestCount"":2,""routes"":[{""method"":""GET"",""route"":""/api/notifications/ws"",""count"":1,""avgMs"":139,""maxMs"":139,""statusCounts"":{""101"":1}},{""method"":""GET"",""route"":""/api/app/bootstrap"",""count"":1,""avgMs"":301,""maxMs"":301,""statusCounts"":{""200"":1}}]}",cloudflare-workers,2026-04-02T23:09:54.605Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,GET,/api/app/bootstrap,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6380fe4b83680d,01KN87BQ1DMNPQBEW8TKXMEP5R,9e6380fe4b83680d,GET /api/app/bootstrap,mansion-deseo-api-production,"[route-metrics] {""windowMs"":120431,""requestCount"":2,""routes"":[{""method"":""GET"",""route"":""/api/notifications/ws"",""count"":1,""avgMs"":139,""maxMs"":139,""statusCounts"":{""101"":1}},{""method"":""GET"",""route"":""/api/app/bootstrap"",""count"":1,""avgMs"":301,""maxMs"":301,""statusCounts"":{""200"":1}}]}",f251d9341172cd4fa210cc7a0308adc6,cf-worker,b736bad4064d7d407ec5325526018f20,fetch,"[route-metrics] {""windowMs"":120431,""requestCount"":2,""routes"":[{""method"":""GET"",""route"":""/api/notifications/ws"",""count"":1,""avgMs"":139,""maxMs"":139,""statusCounts"":{""101"":1}},{""method"":""GET"",""route"":""/api/app/bootstrap"",""count"":1,""avgMs"":301,""maxMs"":301,""statusCounts"":{""200"":1}}]}",undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,cloudflare-workers,2026-04-02T23:09:54.304Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,GET,/api/app/bootstrap,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6380fe4b83680d,01KN87BPR0EXTGTY38SY5H9CBB,9e6380fe4b83680d,GET /api/app/bootstrap,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,undefined,undefined,undefined
websocket:close,cloudflare-workers,2026-04-02T23:08:51.830Z,false,,,,ok,mansion-deseo-api-production,websocket,durableObject,85ef149b-3cc8-40c2-bcef-c52918c758d5,F72YKJW0W6SBUSMG,01KN87EN2E4BTFH1K49JNRT91E,F72YKJW0W6SBUSMG,mansion-deseo-api-production,mansion-deseo-api-production,websocket:close,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,websocket,websocket:close,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/notifications/ws?token=REDACTED.REDACTED.REDACTED,cloudflare-workers,2026-04-02T23:08:51.755Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/notifications/ws?token=REDACTED.REDACTED.REDACTED,GET,/api/notifications/ws,canceled,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637f774b0bca16,01KN87F9C4YCQ3FN7QGZ0RGHCA,9e637f774b0bca16,GET /api/notifications/ws,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/notifications/ws?token=REDACTED.REDACTED.REDACTED,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/notifications/ws?token=REDACTED.REDACTED.REDACTED,undefined,undefined,undefined
"[route-metrics] {""windowMs"":176770,""requestCount"":1,""routes"":[{""method"":""GET"",""route"":""/api/app/bootstrap"",""count"":1,""avgMs"":289,""maxMs"":289,""statusCounts"":{""200"":1}}]}",cloudflare-workers,2026-04-02T23:08:50.004Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,GET,/api/app/bootstrap,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637f6aa94475d1,01KN879QYMP99YRJ17PTTP42V4,9e637f6aa94475d1,GET /api/app/bootstrap,mansion-deseo-api-production,"[route-metrics] {""windowMs"":176770,""requestCount"":1,""routes"":[{""method"":""GET"",""route"":""/api/app/bootstrap"",""count"":1,""avgMs"":289,""maxMs"":289,""statusCounts"":{""200"":1}}]}",f251d9341172cd4fa210cc7a0308adc6,cf-worker,b736bad4064d7d407ec5325526018f20,fetch,"[route-metrics] {""windowMs"":176770,""requestCount"":1,""routes"":[{""method"":""GET"",""route"":""/api/app/bootstrap"",""count"":1,""avgMs"":289,""maxMs"":289,""statusCounts"":{""200"":1}}]}",undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/notifications/ws?token=REDACTED.REDACTED.REDACTED,cloudflare-workers,2026-04-02T23:08:49.806Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/notifications/ws?token=REDACTED.REDACTED.REDACTED,GET,/api/notifications/ws,responseStreamDisconnected,mansion-deseo-api-production,fetch,durableObject,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637f774b0bca16,01KN87EN2E4BTFH1K49JNRT91F,9e637f774b0bca16,GET /api/notifications/ws,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/notifications/ws?token=REDACTED.REDACTED.REDACTED,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/notifications/ws?token=REDACTED.REDACTED.REDACTED,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/unread-count,cloudflare-workers,2026-04-02T23:08:49.713Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/unread-count,GET,/api/unread-count,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637f6aa94675d1,01KN879QYMP99YRJ17PTTP42V5,9e637f6aa94675d1,GET /api/unread-count,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/unread-count,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/unread-count,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,cloudflare-workers,2026-04-02T23:08:49.713Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,GET,/api/app/bootstrap,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637f6aa94475d1,01KN879QNH2YT3KN6YH1EA2EF4,9e637f6aa94475d1,GET /api/app/bootstrap,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,undefined,undefined,undefined
"[route-metrics] {""windowMs"":140898,""requestCount"":3,""routes"":[{""method"":""GET"",""route"":""/api/app/bootstrap"",""count"":2,""avgMs"":521,""maxMs"":743,""statusCounts"":{""200"":2}},{""method"":""GET"",""route"":""/api/unread-count"",""count"":1,""avgMs"":302,""maxMs"":302,""statusCounts"":{""200"":1}}]}",cloudflare-workers,2026-04-02T23:07:54.174Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,GET,/api/app/bootstrap,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637e0acc069ce3,01KN8781DYX4DRB7BBQ2532CJD,9e637e0acc069ce3,GET /api/app/bootstrap,mansion-deseo-api-production,"[route-metrics] {""windowMs"":140898,""requestCount"":3,""routes"":[{""method"":""GET"",""route"":""/api/app/bootstrap"",""count"":2,""avgMs"":521,""maxMs"":743,""statusCounts"":{""200"":2}},{""method"":""GET"",""route"":""/api/unread-count"",""count"":1,""avgMs"":302,""maxMs"":302,""statusCounts"":{""200"":1}}]}",f251d9341172cd4fa210cc7a0308adc6,cf-worker,b736bad4064d7d407ec5325526018f20,fetch,"[route-metrics] {""windowMs"":140898,""requestCount"":3,""routes"":[{""method"":""GET"",""route"":""/api/app/bootstrap"",""count"":2,""avgMs"":521,""maxMs"":743,""statusCounts"":{""200"":2}},{""method"":""GET"",""route"":""/api/unread-count"",""count"":1,""avgMs"":302,""maxMs"":302,""statusCounts"":{""200"":1}}]}",undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,cloudflare-workers,2026-04-02T23:07:53.430Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,GET,/api/app/bootstrap,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637e0acc069ce3,01KN8780PPP8S38JTE75V8J642,9e637e0acc069ce3,GET /api/app/bootstrap,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,undefined,undefined,undefined
websocket:message,cloudflare-workers,2026-04-02T23:06:55.921Z,false,,,,ok,mansion-deseo-api-production,websocket,durableObject,85ef149b-3cc8-40c2-bcef-c52918c758d5,HB7NPWJIN8974RJ2,01KN87DHMW3T9DSKRX32D78GXS,HB7NPWJIN8974RJ2,mansion-deseo-api-production,mansion-deseo-api-production,websocket:message,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,websocket,websocket:message,undefined,undefined,undefined
"[route-metrics] {""windowMs"":1775171153234,""requestCount"":1,""routes"":[{""method"":""GET"",""route"":""/api/app/bootstrap"",""count"":1,""avgMs"":269,""maxMs"":269,""statusCounts"":{""200"":1}}]}",cloudflare-workers,2026-04-02T23:05:53.234Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,GET,/api/app/bootstrap,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637b19fe83dc16,01KN874BAJHY3NB4XPF4BA752R,9e637b19fe83dc16,GET /api/app/bootstrap,mansion-deseo-api-production,"[route-metrics] {""windowMs"":1775171153234,""requestCount"":1,""routes"":[{""method"":""GET"",""route"":""/api/app/bootstrap"",""count"":1,""avgMs"":269,""maxMs"":269,""statusCounts"":{""200"":1}}]}",f251d9341172cd4fa210cc7a0308adc6,cf-worker,b736bad4064d7d407ec5325526018f20,fetch,"[route-metrics] {""windowMs"":1775171153234,""requestCount"":1,""routes"":[{""method"":""GET"",""route"":""/api/app/bootstrap"",""count"":1,""avgMs"":269,""maxMs"":269,""statusCounts"":{""200"":1}}]}",undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,cloudflare-workers,2026-04-02T23:05:52.965Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,GET,/api/app/bootstrap,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637b19fe83dc16,01KN874B252SCZBRMD06RHAMWF,9e637b19fe83dc16,GET /api/app/bootstrap,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/app/bootstrap,undefined,undefined,undefined
"[route-metrics] {""windowMs"":100490,""requestCount"":1,""routes"":[{""method"":""GET"",""route"":""/api/notifications/ws"",""count"":1,""avgMs"":137,""maxMs"":137,""statusCounts"":{""101"":1}}]}",cloudflare-workers,2026-04-02T23:05:33.276Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/notifications/ws?token=REDACTED.REDACTED.REDACTED,GET,/api/notifications/ws,canceled,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637a9dfab0f3fe,01KN879C40AWVGWEW5T18NDJHM,9e637a9dfab0f3fe,GET /api/notifications/ws,mansion-deseo-api-production,"[route-metrics] {""windowMs"":100490,""requestCount"":1,""routes"":[{""method"":""GET"",""route"":""/api/notifications/ws"",""count"":1,""avgMs"":137,""maxMs"":137,""statusCounts"":{""101"":1}}]}",f251d9341172cd4fa210cc7a0308adc6,cf-worker,b736bad4064d7d407ec5325526018f20,fetch,"[route-metrics] {""windowMs"":100490,""requestCount"":1,""routes"":[{""method"":""GET"",""route"":""/api/notifications/ws"",""count"":1,""avgMs"":137,""maxMs"":137,""statusCounts"":{""101"":1}}]}",undefined,undefined,undefined
websocket:close,cloudflare-workers,2026-04-02T23:05:33.275Z,false,,,,ok,mansion-deseo-api-production,websocket,durableObject,85ef149b-3cc8-40c2-bcef-c52918c758d5,KZQ6NILI3V7OZVNV,01KN875VSAKJ15G0AAH9E96V47,KZQ6NILI3V7OZVNV,mansion-deseo-api-production,mansion-deseo-api-production,websocket:close,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,websocket,websocket:close,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/notifications/ws?token=REDACTED.REDACTED.REDACTED,cloudflare-workers,2026-04-02T23:05:33.145Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/notifications/ws?token=REDACTED.REDACTED.REDACTED,GET,/api/notifications/ws,responseStreamDisconnected,mansion-deseo-api-production,fetch,durableObject,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637a9dfab0f3fe,01KN875VSAKJ15G0AAH9E96V48,9e637a9dfab0f3fe,GET /api/notifications/ws,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/notifications/ws?token=REDACTED.REDACTED.REDACTED,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/notifications/ws?token=REDACTED.REDACTED.REDACTED,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/notifications/ws?token=REDACTED.REDACTED.REDACTED,cloudflare-workers,2026-04-02T23:05:33.139Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/notifications/ws?token=REDACTED.REDACTED.REDACTED,GET,/api/notifications/ws,canceled,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637a9dfab0f3fe,01KN879C40AWVGWEW5T18NDJHK,9e637a9dfab0f3fe,GET /api/notifications/ws,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/notifications/ws?token=REDACTED.REDACTED.REDACTED,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/notifications/ws?token=REDACTED.REDACTED.REDACTED,undefined,undefined,undefined
